Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu325,Zotu325,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu325,0.000327,57,48,105
Zotu326,Zotu326,,other,Bacteria,Chloroflexi,NA,NA,NA,NA,NA,Zotu326,0.000936,2,3,5
Zotu327,Zotu327,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,uncultured,uncultured_soil,Zotu327,0.000142,1,2,3
Zotu329,Zotu329,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Acidobacteria_bacterium,Zotu329,0.000688,3,3,6
Zotu33,Zotu33,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu33,0.001203,124,96,220
Zotu330,Zotu330,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,NA,Zotu330,0.000356,31,42,73
Zotu331,Zotu331,,other,Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,uncultured_prokaryote,Zotu331,0.00062,45,39,84
Zotu332,Zotu332,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu332,0.000601,11,8,19
Zotu333,Zotu333,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu333,0.00065,110,86,196
Zotu334,Zotu334,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu334,0.001268,55,58,113
Zotu3348,Zotu3348,,other,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,uncultured_bacterium,Zotu3348,0.000132,3,2,5
Zotu335,Zotu335,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu335,0.000689,33,36,69
Zotu336,Zotu336,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu336,0.001008,16,14,30
Zotu339,Zotu339,,other,Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_microorganism,Zotu339,0.000681,4,5,9
Zotu341,Zotu341,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_bacterium,Zotu341,0.000287,2,4,6
Zotu342,Zotu342,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Geothermobacteraceae,Geothermobacter,NA,Zotu342,0.001269,5,9,14
Zotu343,Zotu343,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,NA,Zotu343,0.000593,21,18,39
Zotu344,Zotu344,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_soil,Zotu344,0.000591,55,73,128
Zotu345,Zotu345,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,NA,Zotu345,0.000768,0,4,4
Zotu346,Zotu346,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu346,0.000592,104,86,190
Zotu347,Zotu347,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Zotu347,0.000443,87,87,174
Zotu349,Zotu349,,other,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485,uncultured_delta,Zotu349,0.000612,105,92,197
Zotu35,Zotu35,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Zotu35,0.000275,12,27,39
Zotu350,Zotu350,,other,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,uncultured_Bellilinea,Zotu350,0.000536,20,16,36
Zotu351,Zotu351,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_5,uncultured_bacterium,Zotu351,0.000752,24,15,39
Zotu353,Zotu353,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu353,0.000785,29,25,54
Zotu359,Zotu359,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu359,0.000806,2,5,7
Zotu36,Zotu36,,other,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Leptonema,uncultured_bacterium,Zotu36,0.00166,4,3,7
Zotu361,Zotu361,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,Zotu361,0.000705,36,33,69
Zotu1123,Zotu1123,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,uncultured_beta,Zotu1123,0.000231,3,0,3
Zotu1313,Zotu1313,,other,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,uncultured_Acidobacteriales,Zotu1313,0.000103,1,0,1
Zotu362,Zotu362,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu362,0.000605,91,88,179
Zotu365,Zotu365,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu365,0.000603,16,20,36
Zotu366,Zotu366,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,A21b,NA,Zotu366,0.000539,35,33,68
Zotu1228,Zotu1228,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Zotu1228,0.000151,1,0,1
Zotu3669,Zotu3669,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomagnum,NA,Zotu3669,0.000259,0,3,3
Zotu367,Zotu367,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu367,0.000124,1,2,3
Zotu368,Zotu368,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thioalkalispira-Sulfurivermis,NA,Zotu368,0.000468,39,49,88
Zotu369,Zotu369,,other,Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21,Subgroup_21,Subgroup_21,uncultured_bacterium,Zotu369,0.000508,7,13,20
Zotu371,Zotu371,,other,Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium,Zotu371,0.000537,16,14,30
Zotu10409,Zotu10409,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_prokaryote,Zotu10409,0.000118,3,0,3
Zotu373,Zotu373,,other,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA,Zotu373,0.000214,33,49,82
Zotu374,Zotu374,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu374,0.000285,33,33,66
Zotu376,Zotu376,,other,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_actinobacterium,Zotu376,0.000605,89,77,166
Zotu377,Zotu377,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylobacillus,uncultured_bacterium,Zotu377,0.000671,2,3,5
Zotu378,Zotu378,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,uncultured_bacterium,Zotu378,0.000446,5,2,7
Zotu379,Zotu379,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,NA,Zotu379,0.000568,12,16,28
Zotu380,Zotu380,,other,Bacteria,Fibrobacterota,Chitinivibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu380,0.000562,104,109,213
Zotu1338,Zotu1338,,other,Bacteria,Chloroflexi,Anaerolineae,SJA-15,SJA-15,SJA-15,NA,Zotu1338,0.000106,4,0,4
