"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu1341","Zotu1341","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu1341",0.000150308568695155
"Zotu1347","Zotu1347","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1347",0.000123978357073278
"Zotu1348","Zotu1348","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"Zotu1348",0.000107088424537988
"Zotu135","Zotu135","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","uncultured_soil","Zotu135",0.00162443431166677
"Zotu1354","Zotu1354","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu1354",0.00016238603855339
"Zotu1355","Zotu1355","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu1355",0.000118829889929081
"Zotu1357","Zotu1357","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu1357",0.000135807539784156
"Zotu13594","Zotu13594","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae",NA,NA,"Zotu13594",0.000657762959905876
"Zotu1360","Zotu1360","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans",NA,"Zotu1360",0.000132673113677876
"Zotu1367","Zotu1367","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_actinobacterium","Zotu1367",0.00010547901555991
"Zotu137","Zotu137","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA,"Zotu137",0.00166184041995246
"Zotu1370","Zotu1370","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA,"Zotu1370",0.000104678188198127
"Zotu1371","Zotu1371","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus_Koribacter","uncultured_bacterium","Zotu1371",0.000107582412920647
"Zotu1372","Zotu1372","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas",NA,"Zotu1372",0.000117449475539283
"Zotu1374","Zotu1374","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA,"Zotu1374",0.000104793259167385
"Zotu1375","Zotu1375","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","metagenome","Zotu1375",0.000133113371036617
"Zotu1381","Zotu1381","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylobacillus","uncultured_bacterium","Zotu1381",0.000218399615926819
"Zotu1385","Zotu1385","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu1385",0.000216478541304116
"Zotu1386","Zotu1386","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu1386",0.000172642138400567
"Zotu1387","Zotu1387","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",NA,"Zotu1387",0.000131393077021898
"Zotu1388","Zotu1388","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales",NA,NA,NA,"Zotu1388",0.000145866782167576
"Zotu1390","Zotu1390","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured",NA,"Zotu1390",0.000162762605176961
"Zotu1391","Zotu1391","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu1391",0.000144805886548604
"Zotu1393","Zotu1393","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","GWC2-45-44","GWC2-45-44","uncultured_soil","Zotu1393",0.000106237958560182
"Zotu1395","Zotu1395","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Archangium",NA,"Zotu1395",0.000140070851949703
"Zotu1396","Zotu1396","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1396",0.00012555463195802
"Zotu1397","Zotu1397","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_12","Clostridium_magnum","Zotu1397",0.000113307859223545
"Zotu1398","Zotu1398","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13","uncultured_Acidobacterium","Zotu1398",0.000147727441921699
"Zotu1399","Zotu1399","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1399",0.000107588272790645
"Zotu14","Zotu14","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_prokaryote","Zotu14",0.0145908352579144
"Zotu140","Zotu140","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu140",0.00079332695364507
"Zotu1400","Zotu1400","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium","Zotu1400",0.00118744993566114
"Zotu1402","Zotu1402","Bacteria","Chloroflexi",NA,NA,NA,NA,NA,"Zotu1402",0.0001773702639436
"Zotu1404","Zotu1404","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_8","uncultured_bacterium","Zotu1404",0.000120251223200816
"Zotu14053","Zotu14053","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu14053",0.000168276930745298
"Zotu14058","Zotu14058","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu14058",0.000114231679239538
"Zotu141","Zotu141","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium","Zotu141",0.00128677449857896
"Zotu1410","Zotu1410","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Zotu1410",0.000110955240739015
"Zotu1415","Zotu1415","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu1415",0.000126336377291361
"Zotu1417","Zotu1417","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu1417",0.000391634110152356
"Zotu14179","Zotu14179","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu14179",0.000326615797346076
