"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu876","Zotu876","Bacteria",NA,NA,NA,NA,NA,NA,"Zotu876",0.000628475661943141
"Zotu885","Zotu885","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA,"Zotu885",0.000268765354942427
"Zotu892","Zotu892","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Zotu892",0.000136295689451623
"Zotu899","Zotu899","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Zotu899",0.000225902392987687
"Zotu9","Zotu9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia",NA,"Zotu9",0.0169283379932931
"Zotu902","Zotu902","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu902",0.000144647684172917
"Zotu9076","Zotu9076","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu9076",0.000188558879185216
"Zotu91","Zotu91","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu91",0.0022860164862223
"Zotu92","Zotu92","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella","uncultured_bacterium","Zotu92",0.00228105786190706
"Zotu9203","Zotu9203","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA,NA,"Zotu9203",0.000413257501283995
"Zotu9243","Zotu9243","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured_bacterium","Zotu9243",0.000483352727710696
"Zotu93","Zotu93","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1",NA,"Zotu93",0.000138249387087628
"Zotu94","Zotu94","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu94",0.00143630771248731
"Zotu9486","Zotu9486","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu9486",0.00092678254698296
"Zotu95","Zotu95","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu95",0.0022626944808462
"Zotu966","Zotu966","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu966",0.000126338935212348
"Zotu967","Zotu967","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Zotu967",0.000118648607233642
"Zotu968","Zotu968","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Zotu968",0.000103623736309545
"Zotu98","Zotu98","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",NA,NA,"Zotu98",0.00144784943785135
"Zotu9875","Zotu9875","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu9875",0.00296940976415658
"Zotu997","Zotu997","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera",NA,"Zotu997",0.000115468073991795
"Zotu998","Zotu998","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","uncultured",NA,"Zotu998",0.00014308717946187
