"","feature","method","group1","group2","p_values","adj_method","p_adjust","Compartment","Experiment","Variety","Timepoint","logFC","int_all","def_all"
"3542","ko03430","LinDA","Defoliation","Intact","0.933772846700407","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0377946633727793,0.0121051751687357,0.0124264880255267
"3543","ko00906","LinDA","Defoliation","Intact","0.704966225021577","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.00893961881309247,0.000598041916155242,0.000601759170927419
"3544","ko00900","LinDA","Defoliation","Intact","0.827971531901812","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0174931183058302,0.00904889476931282,0.0091592832787705
"3545","ko00901","LinDA","Defoliation","Intact","0.992040069485059","BH",0.995311508471136,"Rhizosphere","Exp1","MH63","day3",0.0511445479672688,4.07098205327262e-05,4.21788981988445e-05
"3546","ko04520","LinDA","Defoliation","Intact","0.205776252953787","BH",0.59903753637658,"Rhizosphere","Exp1","MH63","day3",-1.04679628171419,4.46651747345195e-06,2.16198141932667e-06
"3547","ko00903","LinDA","Defoliation","Intact","0.00631283641320242","BH",0.0826981570129517,"Rhizosphere","Exp1","MH63","day3",-0.223560365165866,0.00149926328765645,0.00128404289123258
"3548","ko00471","LinDA","Defoliation","Intact","0.751433160468932","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0121139827088988,0.00241119580611307,0.00243152730991257
"3549","ko00472","LinDA","Defoliation","Intact","0.0213573562067917","BH",0.16114384965611,"Rhizosphere","Exp1","MH63","day3",0.221423077107821,0.000233191294691396,0.000271873777584249
"3550","ko00473","LinDA","Defoliation","Intact","0.517590291880209","BH",0.912243600802037,"Rhizosphere","Exp1","MH63","day3",0.0741928352038568,0.00181860605892497,0.00191457728715023
"3551","ko05111","LinDA","Defoliation","Intact","0.0632874775786962","BH",0.281039307213871,"Rhizosphere","Exp1","MH63","day3",0.11800374084626,0.00189366161253551,0.00205506253101054
"3552","ko04510","LinDA","Defoliation","Intact","0.0416652563347775","BH",0.232261641695994,"Rhizosphere","Exp1","MH63","day3",0.757049685383864,2.17676517402731e-07,3.67880056130755e-07
"3553","ko04810","LinDA","Defoliation","Intact","0.197769709642185","BH",0.596341375081903,"Rhizosphere","Exp1","MH63","day3",-0.888742433551772,4.68419399085468e-06,2.52986147545743e-06
"3554","ko04210","LinDA","Defoliation","Intact","0.596685578600012","BH",0.92320755226146,"Rhizosphere","Exp1","MH63","day3",0.0756004451564505,0.000863594815225398,0.000910055812780451
"3555","ko00240","LinDA","Defoliation","Intact","0.969940570984336","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0349656860655227,0.0265304846427706,0.0271813425538805
"3556","ko04012","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3557","ko04013","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3558","ko04010","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3559","ko04011","LinDA","Defoliation","Intact","0.253222753844479","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.0262063913702022,0.000646458241269567,0.000634821411643821
"3560","ko00944","LinDA","Defoliation","Intact","0.0175051080052144","BH",0.152877943245539,"Rhizosphere","Exp1","MH63","day3",-0.508764461093796,2.19743514612463e-05,1.54441034811113e-05
"3561","ko04113","LinDA","Defoliation","Intact","0.0538402998556757","BH",0.26213380921197,"Rhizosphere","Exp1","MH63","day3",0.187155827407327,0.000696541142947117,0.000793023929078019
"3562","ko04070","LinDA","Defoliation","Intact","0.456993660470441","BH",0.867625645240982,"Rhizosphere","Exp1","MH63","day3",0.0626590968646892,0.00203222945226276,0.00212243798121582
"3563","ko04640","LinDA","Defoliation","Intact","0.0992429370993984","BH",0.371452136000605,"Rhizosphere","Exp1","MH63","day3",0.738590510450326,2.27104063231252e-07,3.78933326724333e-07
"3564","ko04310","LinDA","Defoliation","Intact","0.00506399959563003","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.997220974063812,5.89126507198415e-06,2.95131209977906e-06
"3565","ko03420","LinDA","Defoliation","Intact","0.824051830035222","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0175643291330021,0.00626626493501022,0.00634302090378882
"3566","ko00770","LinDA","Defoliation","Intact","0.769028573895995","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0122942150861876,0.0103662284683246,0.0104549438288937
"3567","ko02040","LinDA","Defoliation","Intact","0.238327716047127","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",0.0835090277475026,0.0150518151253678,0.0159487847864933
"3568","ko04912","LinDA","Defoliation","Intact","0.0521292667440354","BH",0.26213380921197,"Rhizosphere","Exp1","MH63","day3",-0.880610983488124,1.78600183560061e-06,9.70044327428223e-07
"3569","ko00670","LinDA","Defoliation","Intact","0.698923734353755","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0571543772476537,0.0084005416840416,0.00874002093882745
"3570","ko04920","LinDA","Defoliation","Intact","0.0792432119432152","BH",0.319411100448037,"Rhizosphere","Exp1","MH63","day3",-0.0700797516144446,0.00201793967004673,0.0019222597427471
"3571","ko05160","LinDA","Defoliation","Intact","0.253987998202113","BH",0.610503261733519,"Rhizosphere","Exp1","MH63","day3",-0.883369989203739,3.65360838549612e-08,1.98061986849968e-08
"3572","ko04144","LinDA","Defoliation","Intact","0.054027578997887","BH",0.26213380921197,"Rhizosphere","Exp1","MH63","day3",-0.842883671094039,1.80036762705601e-06,1.00375547533486e-06
"3573","ko00930","LinDA","Defoliation","Intact","0.00492049604110876","BH",0.0780451702385334,"Rhizosphere","Exp1","MH63","day3",-0.351543767104893,0.00102095757457022,0.000800170390783597
"3574","ko04112","LinDA","Defoliation","Intact","0.957531351197069","BH",0.994143848804973,"Rhizosphere","Exp1","MH63","day3",0.0352307768164992,0.00908262236107882,0.00930715138534375
"3575","ko04720","LinDA","Defoliation","Intact","0.34433207795925","BH",0.73127850303869,"Rhizosphere","Exp1","MH63","day3",0.863375560851983,4.37911725682225e-08,7.96688439894305e-08
"3576","ko04722","LinDA","Defoliation","Intact","0.507616367057893","BH",0.910928001158685,"Rhizosphere","Exp1","MH63","day3",0.308445010711721,8.03272564231837e-08,9.94750426744273e-08
"3577","ko05340","LinDA","Defoliation","Intact","0.868192652406334","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0205361048844449,0.000527169138001217,0.000534726812278176
"3578","ko00564","LinDA","Defoliation","Intact","0.974414756554288","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.00378939011428912,0.00920719147909961,0.00923140692323595
"3579","ko00680","LinDA","Defoliation","Intact","0.852446799504814","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0147456140703994,0.0156779888985038,0.0155185621711801
"3580","ko00562","LinDA","Defoliation","Intact","0.863557502906492","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0137349948312792,0.00219427331822205,0.0022152633766005
"3581","ko00563","LinDA","Defoliation","Intact","0.00965184164556353","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-1.21148142570071,5.05471780500756e-07,2.18275336527023e-07
"3582","ko03030","LinDA","Defoliation","Intact","0.897222433508583","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0105708389870414,0.0105017299995519,0.0104250634939575
"3583","ko00561","LinDA","Defoliation","Intact","0.759979130809567","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0271381953602315,0.00471116436034911,0.00462337207002019
"3584","ko00440","LinDA","Defoliation","Intact","0.438838680908126","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0461923803901736,0.000452238142967278,0.000437987682497273
"3585","ko00250","LinDA","Defoliation","Intact","0.885259160505483","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0112793054269779,0.0151430983824796,0.0150251679304303
"3586","ko04062","LinDA","Defoliation","Intact","0.761846641025541","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.00530036245730021,3.80835757561627e-06,3.79439160226582e-06
"3587","ko00740","LinDA","Defoliation","Intact","0.882195744755783","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0131851245770801,0.00377750706055303,0.00374314082711825
"3588","ko04664","LinDA","Defoliation","Intact","0.37036881392274","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.788058707973839,1.95453092952566e-08,3.37498507620636e-08
"3589","ko04940","LinDA","Defoliation","Intact","0.991176855931255","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.000996512984793736,0.000866908602561866,0.000867507609336856
"3590","ko00010","LinDA","Defoliation","Intact","0.711365690553256","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0336735936540831,0.0156878987013121,0.0153259715357097
"3591","ko05412","LinDA","Defoliation","Intact","0.290385681844595","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.910980749555446,1.46829910686471e-07,2.76087704397408e-07
"3592","ko00195","LinDA","Defoliation","Intact","0.854853720724865","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0164047414162285,0.00625563303988283,0.00618490375045893
"3593","ko04650","LinDA","Defoliation","Intact","0.37036881392274","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.788058707973839,1.95453092952566e-08,3.37498507620636e-08
"3594","ko03450","LinDA","Defoliation","Intact","0.552788323856726","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.119269301200864,0.000235779929238433,0.000256100525875325
"3595","ko00760","LinDA","Defoliation","Intact","0.975727017071867","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.000796255648416875,0.00750527445886423,0.00750113327300132
"3596","ko00920","LinDA","Defoliation","Intact","0.757091497576831","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0310739595678018,0.00561509341363272,0.00573734782385315
"3597","ko00311","LinDA","Defoliation","Intact","0.519319984559222","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0933318641159858,0.000291433009742028,0.000310909814825704
"3598","ko00310","LinDA","Defoliation","Intact","0.725984356538362","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0347816499104003,0.00457557868082178,0.00468723089654039
"3599","ko04146","LinDA","Defoliation","Intact","0.671292824529157","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0407241030055889,0.00430737578817895,0.00443069585681333
"3600","ko00600","LinDA","Defoliation","Intact","0.778713659328022","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0291297941733213,0.00129945804502,0.00132596238461466
"3601","ko04141","LinDA","Defoliation","Intact","0.975273527016654","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0036652081112592,0.00178748272683997,0.0017920296513023
"3602","ko04142","LinDA","Defoliation","Intact","0.67846897930345","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.051137503152638,0.000590262677965384,0.000611560245326932
"3603","ko00604","LinDA","Defoliation","Intact","0.48633799613511","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.105306710047588,0.000228638873438971,0.00024595210850525
"3604","ko04260","LinDA","Defoliation","Intact","0.349458578285825","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.111783544315858,0.000680268042714364,0.000735072658581038
"3605","ko03040","LinDA","Defoliation","Intact","0.982429522012181","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.055872580479387,3.9217382554684e-08,3.77276089528861e-08
"3606","ko05142","LinDA","Defoliation","Intact","0.801331464021253","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0093724813352121,0.000113007473556684,0.00011374401751889
"3607","ko04540","LinDA","Defoliation","Intact","0.0529813538186528","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.283692907396762,3.04464521052339e-07,2.50113202663171e-07
"3608","ko00909","LinDA","Defoliation","Intact","0.175368971862664","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.531409886328546,1.21830074589274e-05,1.76085999115896e-05
"3609","ko00513","LinDA","Defoliation","Intact","0.688151555898537","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.125695686328552,2.04265298766845e-06,2.22860328065008e-06
"3610","ko04973","LinDA","Defoliation","Intact","0.55829578426111","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0732259168302468,7.67310112812443e-05,7.29336123888724e-05
"3611","ko00510","LinDA","Defoliation","Intact","0.835887420024658","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0196686902079925,0.000647742256175179,0.000638971317768336
"3612","ko05110","LinDA","Defoliation","Intact","0.131439892787727","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.769099479068511,1.32693240559143e-05,2.26136576551104e-05
"3613","ko04974","LinDA","Defoliation","Intact","0.370779787387034","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.115419060052652,0.000259065578652904,0.000280643063470778
"3614","ko04976","LinDA","Defoliation","Intact","0.989835918047193","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.00855299561278753,8.61018775606194e-06,8.55929340114324e-06
"3615","ko00450","LinDA","Defoliation","Intact","0.979620230928814","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.000683413447492789,0.00762799599797414,0.00762438342542282
"3616","ko01051","LinDA","Defoliation","Intact","0.565113102488982","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0603591857950254,0.00135897957249982,0.0013032958226352
"3617","ko00565","LinDA","Defoliation","Intact","0.572034274037194","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0978057376791728,0.000116691378204009,0.000109042627662331
"3618","ko00524","LinDA","Defoliation","Intact","0.770319363862903","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0252764278293813,0.000979509296777175,0.000962497476177098
"3619","ko00300","LinDA","Defoliation","Intact","0.926416727832074","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.00750767765635431,0.0105452726050183,0.0104905383310151
"3620","ko00905","LinDA","Defoliation","Intact","0.54569713648928","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.651425183037357,3.65437231772138e-08,5.73999233476936e-08
"3621","ko05222","LinDA","Defoliation","Intact","0.315903069086185","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.11276835009551,0.000696998205015355,0.000753664945121878
"3622","ko00514","LinDA","Defoliation","Intact","0.717545729339163","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.220366574751527,2.09938335726878e-08,1.80200005955295e-08
"3623","ko05416","LinDA","Defoliation","Intact","0.315351656880452","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.11291799899389,0.000696831862878246,0.000753563241271951
"3624","ko00260","LinDA","Defoliation","Intact","0.997403591737096","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",9.73947782683824e-05,0.0140584066879036,0.0140593557877352
"3625","ko00190","LinDA","Defoliation","Intact","0.915571603849461","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0114140401652708,0.0267661123654156,0.02697871530802
"3626","ko03440","LinDA","Defoliation","Intact","0.888938154801321","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0116663624338103,0.0143279310322409,0.0142125353315599
"3627","ko00750","LinDA","Defoliation","Intact","0.983437338693967","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.000761329839904079,0.0032147696045448,0.00321646652999484
"3628","ko00950","LinDA","Defoliation","Intact","0.843773306437167","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.018508687867303,0.00114115457883811,0.00112660793810465
"3629","ko05140","LinDA","Defoliation","Intact","0.163991344468709","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.502324111145131,1.68952414504149e-07,1.192750967945e-07
"3630","ko00592","LinDA","Defoliation","Intact","0.465849861174415","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0937044219708106,0.000495408888785247,0.000528654138422481
"3631","ko00591","LinDA","Defoliation","Intact","0.831749809103922","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",-0.0212637441691291,0.000305744990581358,0.000301271691164803
"3632","ko00590","LinDA","Defoliation","Intact","0.667702766165713","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.0453596623847139,0.00105143488366951,0.00108501814380182
"3633","ko00062","LinDA","Defoliation","Intact","0.368249913726967","BH",0.997403591737096,"Rhizosphere","Exp1","MH63","day5",0.252359952751397,4.25553843891471e-05,5.06900165706047e-05
