"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu259","Zotu259","other","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Lapillicoccus",NA,"Zotu259",0.0006000290684758
"Zotu26","Zotu26","other","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis","uncultured_bacterium","Zotu26",0.00680883293206669
"Zotu260","Zotu260","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu260",0.000816884712747238
"Zotu2600","Zotu2600","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17","uncultured_Bacteroidales","Zotu2600",0.000102554470460009
"Zotu265","Zotu265","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu265",0.00113944628500511
"Zotu27","Zotu27","other","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA,NA,"Zotu27",0.00100400860920544
"Zotu270","Zotu270","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu270",0.000994530480658537
"Zotu271","Zotu271","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu271",0.000995728327608475
"Zotu272","Zotu272","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA,"Zotu272",0.000988898163279673
"Zotu273","Zotu273","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu273",0.000581168275398021
"Zotu2748","Zotu2748","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu2748",0.000146005082654755
"Zotu276","Zotu276","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_saccharoperbutylacetonicum","Zotu276",0.00129899928144508
"Zotu2768","Zotu2768","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu2768",0.000220090939328589
"Zotu2774","Zotu2774","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu2774",0.000124836144149639
"Zotu279","Zotu279","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA,"Zotu279",0.000743081908764124
"Zotu28","Zotu28","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu28",0.00212017020687054
"Zotu282","Zotu282","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","uncultured_soil","Zotu282",0.000704395163478501
"Zotu283","Zotu283","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu283",0.000890427475944659
"Zotu2839","Zotu2839","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu2839",0.000164775779457459
"Zotu285","Zotu285","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae",NA,NA,"Zotu285",0.000657130038801846
"Zotu2888","Zotu2888","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA,"Zotu2888",0.000152214782335313
"Zotu29","Zotu29","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32",NA,"Zotu29",0.00302565861862476
"Zotu291","Zotu291","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured",NA,"Zotu291",0.00125866259497163
"Zotu292","Zotu292","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,"Zotu292",0.000705583811834789
"Zotu294","Zotu294","other","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1","uncultured_bacterium","Zotu294",0.00089087783511766
"Zotu296","Zotu296","other","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Zotu296",0.000198775506914454
"Zotu297","Zotu297","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu297",0.00115043920814369
"Zotu3","Zotu3","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans",NA,"Zotu3",0.0192321885845152
"Zotu30","Zotu30","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured_Anaeromyxobacter","Zotu30",0.000710394154888294
"Zotu300","Zotu300","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,"Zotu300",0.000600667802623792
"Zotu303","Zotu303","other","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu303",0.00079036944722023
"Zotu305","Zotu305","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu305",0.000808698374929597
"Zotu3061","Zotu3061","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu3061",0.000114384400436972
"Zotu312","Zotu312","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu312",0.000461303955878613
"Zotu315","Zotu315","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu315",0.00037030527264966
"Zotu318","Zotu318","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu318",0.000682453366058132
"Zotu32","Zotu32","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_prokaryote","Zotu32",0.00520707140169929
"Zotu322","Zotu322","other","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium","Zotu322",0.000730731015693492
"Zotu324","Zotu324","other","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA,"Zotu324",0.000176304238998013
"Zotu325","Zotu325","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu325",0.000263195515398887
"Zotu326","Zotu326","other","Bacteria","Chloroflexi",NA,NA,NA,NA,NA,"Zotu326",0.000714559222148828
"Zotu327","Zotu327","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured","uncultured_soil","Zotu327",0.000317240147479296
"Zotu33","Zotu33","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu33",0.00188406066596314
"Zotu330","Zotu330","other","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,"Zotu330",0.00024709144093519
"Zotu331","Zotu331","other","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_prokaryote","Zotu331",0.000685187080956035
"Zotu332","Zotu332","other","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu332",0.000722605285428773
"Zotu333","Zotu333","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu333",0.000701973709869912
"Zotu334","Zotu334","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu334",0.00119485361433846
"Zotu335","Zotu335","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu335",0.000771026508949808
"Zotu336","Zotu336","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu336",0.00130280256352606
"Zotu341","Zotu341","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Zotu341",0.000353198919503507
"Zotu342","Zotu342","other","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geothermobacteraceae","Geothermobacter",NA,"Zotu342",0.00136508403591039
"Zotu343","Zotu343","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA,"Zotu343",0.000412607709394817
"Zotu344","Zotu344","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu344",0.000341844292280644
"Zotu345","Zotu345","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured",NA,"Zotu345",0.000747558271382933
"Zotu346","Zotu346","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu346",0.000650715575430677
"Zotu347","Zotu347","other","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,"Zotu347",0.000551954050713292
"Zotu349","Zotu349","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_delta","Zotu349",0.000727950796629504
"Zotu350","Zotu350","other","Bacteria","Chloroflexi","Anaerolineae","Anaerolineae","Anaerolineae","Anaerolineae","uncultured_Bellilinea","Zotu350",0.00056602206713829
"Zotu351","Zotu351","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_5","uncultured_bacterium","Zotu351",0.000926896701413568
"Zotu353","Zotu353","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu353",0.000659690049019988
"Zotu359","Zotu359","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",NA,"Zotu359",0.0011712197276623
"Zotu36","Zotu36","other","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema","uncultured_bacterium","Zotu36",0.00123924786127143
"Zotu361","Zotu361","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu361",0.00077636854476721
"Zotu362","Zotu362","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu362",0.000539446301000072
"Zotu365","Zotu365","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu365",0.000524527628291681
"Zotu366","Zotu366","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","A21b",NA,"Zotu366",0.000619386567777391
"Zotu367","Zotu367","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_soil","Zotu367",0.0001211398639964
"Zotu368","Zotu368","other","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis",NA,"Zotu368",0.000573562234203815
"Zotu369","Zotu369","other","Bacteria","Acidobacteriota","Subgroup_21","Subgroup_21","Subgroup_21","Subgroup_21","uncultured_bacterium","Zotu369",0.000577035488916378
"Zotu371","Zotu371","other","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium","Zotu371",0.000619700208449318
"Zotu372","Zotu372","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus","uncultured_bacterium","Zotu372",0.000648402777294778
"Zotu373","Zotu373","other","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"Zotu373",0.000237671101961246
"Zotu374","Zotu374","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu374",0.000348762028713681
"Zotu375","Zotu375","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_delta","Zotu375",0.000872437963481155
"Zotu376","Zotu376","other","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_actinobacterium","Zotu376",0.000586298048105791
"Zotu377","Zotu377","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylobacillus","uncultured_bacterium","Zotu377",0.000384011117870291
"Zotu378","Zotu378","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Propionivibrio","uncultured_bacterium","Zotu378",0.000574529870420849
"Zotu379","Zotu379","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu379",0.00067178350447962
"Zotu38","Zotu38","other","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_Nitrospiraceae","Zotu38",0.00250256238581968
"Zotu380","Zotu380","other","Bacteria","Fibrobacterota","Chitinivibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu380",0.000621721336763031
"Zotu381","Zotu381","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu381",0.000236133118250361
"Zotu382","Zotu382","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium","Zotu382",0.000863550555565326
"Zotu384","Zotu384","other","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Acidobacteria_bacterium","Zotu384",0.000326192794027421
"Zotu387","Zotu387","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,"Zotu387",0.00154776848669831
"Zotu388","Zotu388","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15",NA,"Zotu388",0.000498361186926107
"Zotu391","Zotu391","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu391",0.000219748758737326
"Zotu392","Zotu392","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans",NA,"Zotu392",0.000743057573110529
"Zotu393","Zotu393","other","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",NA,NA,"Zotu393",0.000527551306647327
"Zotu395","Zotu395","other","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)",NA,"Zotu395",0.000711861503959507
"Zotu3954","Zotu3954","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured",NA,"Zotu3954",0.00022466368564082
"Zotu4","Zotu4","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus",NA,"Zotu4",0.0333150143023531
"Zotu40","Zotu40","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","uncultured",NA,"Zotu40",0.00505653866363073
"Zotu400","Zotu400","other","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,"Zotu400",0.000411160049170448
"Zotu401","Zotu401","other","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA,"Zotu401",0.000573011145029595
"Zotu403","Zotu403","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Zotu403",0.00053668802165441
"Zotu404","Zotu404","other","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"Zotu404",0.000480286412085722
"Zotu405","Zotu405","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_10","uncultured_bacterium","Zotu405",0.000263217855837159
"Zotu406","Zotu406","other","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"Zotu406",0.000264411496328842
"Zotu408","Zotu408","other","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter",NA,"Zotu408",0.000548869421610199
"Zotu409","Zotu409","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu409",0.000572623982290741
"Zotu410","Zotu410","other","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA,"Zotu410",0.000740420766458232
"Zotu411","Zotu411","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Zotu411",0.000760823082610323
"Zotu413","Zotu413","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu413",0.000209295699003491
"Zotu417","Zotu417","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu417",0.000650633552461263
"Zotu418","Zotu418","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","uncultured_beta","Zotu418",0.000560204985067202
"Zotu419","Zotu419","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15",NA,"Zotu419",0.000477114193200226
"Zotu423","Zotu423","other","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA,"Zotu423",0.00049111634782555
"Zotu425","Zotu425","other","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA,"Zotu425",0.000484665461187726
"Zotu427","Zotu427","other","Bacteria","Acidobacteriota",NA,NA,NA,NA,NA,"Zotu427",0.000476204509616206
"Zotu4274","Zotu4274","other","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter",NA,"Zotu4274",0.000412516543928701
"Zotu428","Zotu428","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20",NA,"Zotu428",0.000530961075217611
"Zotu429","Zotu429","other","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1",NA,"Zotu429",0.000548333464557299
"Zotu43","Zotu43","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured",NA,"Zotu43",0.00112232973235371
"Zotu430","Zotu430","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured","uncultured_bacterium","Zotu430",0.000590168610537197
"Zotu432","Zotu432","other","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium","uncultured_bacterium","Zotu432",0.00026225322908706
"Zotu436","Zotu436","other","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_prokaryote","Zotu436",0.000352411448489631
"Zotu437","Zotu437","other","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA,"Zotu437",0.000511498296622146
"Zotu438","Zotu438","other","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Thermaerobacter","Zotu438",0.000513791824905338
"Zotu44","Zotu44","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu44",0.000672964513757959
"Zotu444","Zotu444","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA,NA,"Zotu444",0.000318738082963193
"Zotu448","Zotu448","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_Stigmatella","Zotu448",0.000417977239662711
"Zotu449","Zotu449","other","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","Roseomonas_wooponensis","Zotu449",0.000590506914836113
"Zotu454","Zotu454","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,"Zotu454",0.000423503307086448
"Zotu456","Zotu456","other","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_soil","Zotu456",0.00039199435756922
"Zotu459","Zotu459","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","uncultured","uncultured_bacterium","Zotu459",0.000667914193027314
"Zotu460","Zotu460","other","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","metagenome","Zotu460",0.00051200678589278
"Zotu461","Zotu461","other","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","uncultured","uncultured","uncultured_bacterium","Zotu461",0.000651101159129449
"Zotu462","Zotu462","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_bacterium","Zotu462",0.000441302769092391
"Zotu4621","Zotu4621","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu4621",0.000284983031290668
"Zotu464","Zotu464","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes_bacterium","Zotu464",0.000457806361966486
"Zotu465","Zotu465","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32","uncultured_bacterium","Zotu465",0.00027552363156193
"Zotu470","Zotu470","other","Bacteria","Acidobacteriota","Subgroup_21","Subgroup_21","Subgroup_21","Subgroup_21","uncultured_bacterium","Zotu470",0.000340422498017802
"Zotu471","Zotu471","other","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Sporacetigenium","uncultured_bacterium","Zotu471",0.000558802840848914
"Zotu477","Zotu477","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Zotu477",0.000309976506429212
"Zotu479","Zotu479","other","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured_bacterium","Zotu479",0.000418427292841858
"Zotu4790","Zotu4790","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","alpha_proteobacterium","Zotu4790",0.000120696250890482
"Zotu48","Zotu48","other","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium","uncultured_bacterium","Zotu48",0.0018105882910123
"Zotu480","Zotu480","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured_bacterium","Zotu480",0.00170443832421294
"Zotu481","Zotu481","other","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium","Zotu481",0.000476237932629235
"Zotu482","Zotu482","other","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","uncultured","uncultured_bacterium","Zotu482",0.000386091696970296
"Zotu4826","Zotu4826","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu4826",0.000213148002098588
"Zotu486","Zotu486","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured","alpha_proteobacterium","Zotu486",0.00021858842339189
